y_true,y_pred_lgbm,y_pred_baseline
10789.0,0.0,11938.0
10909.0,0.0,12152.0
11170.0,0.0,12505.0
11727.0,0.0,13089.0
12197.0,0.0,13682.0
12563.0,0.0,13947.0
12849.0,0.0,13747.0
13006.0,0.0,13492.0
13102.0,0.0,13395.0
13075.0,0.0,13124.0
12924.0,0.0,12893.0
12798.0,0.0,12695.0
12820.0,0.0,12691.0
13024.0,0.0,12814.0
13369.0,0.0,13336.0
14244.0,0.0,14425.0
14079.0,0.0,14688.0
13698.0,0.0,14372.0
13155.0,0.0,13900.0
12514.0,0.0,13241.0
11985.0,0.0,12830.0
11730.0,0.0,12584.0
11603.0,0.0,12576.0
11734.0,0.0,12655.0
11902.0,0.0,12942.0
12697.0,0.0,13815.0
14355.0,0.0,15509.0
15533.0,0.0,16596.0
15637.0,0.0,16756.0
15685.0,0.0,16831.0
15731.0,0.0,16794.0
15743.0,0.0,16729.0
15658.0,0.0,16654.0
15660.0,0.0,16589.0
15557.0,0.0,16408.0
15446.0,0.0,16246.0
15430.0,0.0,16279.0
15298.0,0.0,16469.0
15480.0,0.0,16745.0
16187.0,0.0,17003.0
15987.0,0.0,16698.0
15448.0,0.0,16115.0
14439.0,0.0,15152.0
13421.0,0.0,14044.0
12753.0,0.0,13133.0
12287.0,0.0,12687.0
12101.0,0.0,12414.0
12035.0,0.0,12456.0
12351.0,0.0,12469.0
13058.0,0.0,13163.0
14710.0,0.0,14579.0
15936.0,0.0,15658.0
15915.0,0.0,15765.0
15776.0,0.0,15761.0
15715.0,0.0,15897.0
15588.0,0.0,15883.0
15505.0,0.0,15817.0
15510.0,0.0,15855.0
15399.0,0.0,15593.0
15261.0,0.0,15353.0
15148.0,0.0,15425.0
15085.0,0.0,15354.0
15536.0,0.0,15596.0
16222.0,0.0,16161.0
16118.0,0.0,16005.0
15640.0,0.0,15622.0
14621.0,0.0,14685.0
13580.0,0.0,13664.0
12652.0,0.0,12799.0
12211.0,0.0,12321.0
11906.0,0.0,12096.0
11826.0,0.0,11896.0
11979.0,0.0,12017.0
12741.0,0.0,12693.0
14106.0,0.0,14110.0
15258.0,0.0,15276.0
15459.0,0.0,15406.0
15438.0,0.0,15466.0
15506.0,0.0,15482.0
15499.0,0.0,15509.0
15524.0,0.0,15497.0
15441.0,0.0,15475.0
15242.0,0.0,15502.0
15062.0,0.0,15264.0
15063.0,0.0,15265.0
15085.0,0.0,15247.0
15453.0,0.0,15562.0
16008.0,0.0,16076.0
15873.0,0.0,15916.0
15408.0,0.0,15416.0
14452.0,0.0,14511.0
13427.0,0.0,13365.0
12604.0,0.0,12598.0
12127.0,0.0,12148.0
11815.0,0.0,11764.0
11671.0,0.0,11700.0
11868.0,0.0,11823.0
12574.0,0.0,12598.0
14134.0,0.0,14139.0
15213.0,0.0,15348.0
15261.0,0.0,15356.0
15337.0,0.0,15393.0
15399.0,0.0,15485.0
15359.0,0.0,15523.0
15401.0,0.0,15403.0
15364.0,0.0,15388.0
15260.0,0.0,15128.0
15143.0,0.0,15006.0
15028.0,0.0,14943.0
14908.0,0.0,14988.0
15091.0,0.0,15340.0
15637.0,0.0,15921.0
15581.0,0.0,15886.0
15309.0,0.0,15386.0
14353.0,0.0,14437.0
13355.0,0.0,13446.0
12510.0,0.0,12627.0
12022.0,0.0,12233.0
11753.0,0.0,11969.0
11530.0,0.0,11913.0
11744.0,0.0,12151.0
12355.0,0.0,12848.0
13861.0,0.0,14310.0
15040.0,0.0,15556.0
15295.0,0.0,15588.0
15491.0,0.0,15655.0
15539.0,0.0,15639.0
15530.0,0.0,15517.0
15571.0,0.0,15404.0
15507.0,0.0,15269.0
15397.0,0.0,15177.0
15071.0,0.0,14828.0
15134.0,0.0,14695.0
14942.0,0.0,14610.0
15103.0,0.0,14790.0
15460.0,0.0,15311.0
15198.0,0.0,15066.0
14782.0,0.0,14755.0
14057.0,0.0,14110.0
13084.0,0.0,13264.0
12200.0,0.0,12363.0
11676.0,0.0,11960.0
11297.0,0.0,11601.0
11036.0,0.0,11565.0
10996.0,0.0,11600.0
11212.0,0.0,11849.0
11683.0,0.0,12425.0
12416.0,0.0,13119.0
13002.0,0.0,13648.0
13572.0,0.0,14158.0
14004.0,0.0,14369.0
14066.0,0.0,14233.0
13948.0,0.0,14022.0
13763.0,0.0,13939.0
13572.0,0.0,13665.0
13549.0,0.0,13529.0
13577.0,0.0,13585.0
13518.0,0.0,13693.0
13684.0,0.0,13962.0
13978.0,0.0,14344.0
13929.0,0.0,14186.0
13519.0,0.0,13814.0
12902.0,0.0,13226.0
12187.0,0.0,12387.0
11433.0,0.0,11740.0
10875.5,0.0,11209.0
10318.0,0.0,10882.0
10263.0,0.0,10812.0
10296.0,0.0,10789.0
10508.0,0.0,10909.0
10975.0,0.0,11170.0
11548.0,0.0,11727.0
12202.0,0.0,12197.0
12671.0,0.0,12563.0
12770.0,0.0,12849.0
12821.0,0.0,13006.0
12822.0,0.0,13102.0
12902.0,0.0,13075.0
12802.0,0.0,12924.0
12688.0,0.0,12798.0
12830.0,0.0,12820.0
13380.0,0.0,13024.0
14067.0,0.0,13369.0
13930.0,0.0,14244.0
13843.0,0.0,14079.0
13341.0,0.0,13698.0
12831.0,0.0,13155.0
12181.0,0.0,12514.0
11730.0,0.0,11985.0
11434.0,0.0,11730.0
11383.0,0.0,11603.0
11372.0,0.0,11734.0
11697.0,0.0,11902.0
12751.0,0.0,12697.0
14513.0,0.0,14355.0
15300.0,0.0,15533.0
15467.0,0.0,15637.0
15630.0,0.0,15685.0
15782.0,0.0,15731.0
15452.0,0.0,15743.0
15344.0,0.0,15658.0
15312.0,0.0,15660.0
15130.0,0.0,15557.0
15032.0,0.0,15446.0
15232.0,0.0,15430.0
15610.0,0.0,15298.0
16072.0,0.0,15480.0
15899.0,0.0,16187.0
15774.0,0.0,15987.0
15439.0,0.0,15448.0
14194.0,0.0,14439.0
13165.0,0.0,13421.0
12494.0,0.0,12753.0
11988.0,0.0,12287.0
11802.0,0.0,12101.0
11803.0,0.0,12035.0
11951.0,0.0,12351.0
12788.0,0.0,13058.0
14132.0,0.0,14710.0
14760.0,0.0,15936.0
15083.0,0.0,15915.0
15266.0,0.0,15776.0
15600.0,0.0,15715.0
15737.0,0.0,15588.0
15904.0,0.0,15505.0
15856.0,0.0,15510.0
15820.0,0.0,15399.0
15689.0,0.0,15261.0
15743.0,0.0,15148.0
16257.0,0.0,15085.0
16627.0,0.0,15536.0
16237.0,0.0,16222.0
15954.0,0.0,16118.0
15173.0,0.0,15640.0
14194.0,0.0,14621.0
13183.0,0.0,13580.0
12529.0,0.0,12652.0
12096.0,0.0,12211.0
11918.0,0.0,11906.0
11887.0,0.0,11826.0
12142.0,0.0,11979.0
12907.0,0.0,12741.0
14509.0,0.0,14106.0
15250.0,0.0,15258.0
15341.0,0.0,15459.0
15672.0,0.0,15438.0
15818.0,0.0,15506.0
15723.0,0.0,15499.0
15698.0,0.0,15524.0
15628.0,0.0,15441.0
15385.0,0.0,15242.0
15254.0,0.0,15062.0
15407.0,0.0,15063.0
16019.0,0.0,15085.0
16574.0,0.0,15453.0
16402.0,0.0,16008.0
16099.0,0.0,15873.0
15616.0,0.0,15408.0
14532.0,0.0,14452.0
13253.0,0.0,13427.0
12892.0,0.0,12604.0
12382.0,0.0,12127.0
12367.0,0.0,11815.0
12357.0,0.0,11671.0
12521.0,0.0,11868.0
13426.0,0.0,12574.0
15050.0,0.0,14134.0
15857.0,0.0,15213.0
15857.0,0.0,15261.0
16055.0,0.0,15337.0
16113.0,0.0,15399.0
16065.0,0.0,15359.0
16000.0,0.0,15401.0
15881.0,0.0,15364.0
15703.0,0.0,15260.0
15664.0,0.0,15143.0
15835.0,0.0,15028.0
16471.0,0.0,14908.0
16796.0,0.0,15091.0
16693.0,0.0,15637.0
16369.0,0.0,15581.0
15890.0,0.0,15309.0
14952.0,0.0,14353.0
14038.0,0.0,13355.0
13305.0,0.0,12510.0
12993.0,0.0,12022.0
12756.0,0.0,11753.0
12824.0,0.0,11530.0
13119.0,0.0,11744.0
14071.0,0.0,12355.0
15761.0,0.0,13861.0
16274.0,0.0,15040.0
15996.0,0.0,15295.0
15962.0,0.0,15491.0
15768.0,0.0,15539.0
15606.0,0.0,15530.0
15519.0,0.0,15571.0
15316.0,0.0,15507.0
14723.0,0.0,15397.0
15201.0,0.0,15071.0
14895.0,0.0,15134.0
15547.0,0.0,14942.0
16177.0,0.0,15103.0
16039.0,0.0,15460.0
15890.0,0.0,15198.0
15669.0,0.0,14782.0
14964.0,0.0,14057.0
14141.0,0.0,13084.0
13503.0,0.0,12200.0
13159.0,0.0,11676.0
12988.0,0.0,11297.0
12987.0,0.0,11036.0
13076.0,0.0,10996.0
13487.0,0.0,11212.0
14160.0,0.0,11683.0
14635.0,0.0,12416.0
15098.0,0.0,13002.0
15074.0,0.0,13572.0
14809.0,0.0,14004.0
14447.0,0.0,14066.0
14083.0,0.0,13948.0
13759.0,0.0,13763.0
13380.0,0.0,13572.0
13214.0,0.0,13549.0
13254.0,0.0,13577.0
14047.0,0.0,13518.0
14579.0,0.0,13684.0
14053.0,0.0,13978.0
14299.0,0.0,13929.0
13974.0,0.0,13519.0
13420.0,0.0,12902.0
12804.0,0.0,12187.0
12252.0,0.0,11433.0
11879.0,0.0,10875.5
11706.0,0.0,10318.0
11707.0,0.0,10263.0
11789.0,0.0,10296.0
12007.0,0.0,10508.0
12452.0,0.0,10975.0
12903.0,0.0,11548.0
13398.0,0.0,12202.0
13408.0,0.0,12671.0
13155.0,0.0,12770.0
13042.0,0.0,12821.0
13009.0,0.0,12822.0
12867.0,0.0,12902.0
12629.0,0.0,12802.0
12620.0,0.0,12688.0
12849.0,0.0,12830.0
13733.0,0.0,13380.0
14397.0,0.0,14067.0
14525.0,0.0,13930.0
14294.0,0.0,13843.0
13901.0,0.0,13341.0
13320.0,0.0,12831.0
12703.0,0.0,12181.0
12306.0,0.0,11730.0
12052.0,0.0,11434.0
12110.0,0.0,11383.0
12202.0,0.0,11372.0
12557.0,0.0,11697.0
13638.0,0.0,12751.0
15465.0,0.0,14513.0
16248.0,0.0,15300.0
16261.0,0.0,15467.0
16199.0,0.0,15630.0
16248.0,0.0,15782.0
16035.0,0.0,15452.0
15818.0,0.0,15344.0
15715.0,0.0,15312.0
15516.0,0.0,15130.0
15287.0,0.0,15032.0
15491.0,0.0,15232.0
16490.0,0.0,15610.0
17380.0,0.0,16072.0
17450.0,0.0,15899.0
17306.0,0.0,15774.0
16945.0,0.0,15439.0
16027.0,0.0,14194.0
15170.0,0.0,13165.0
14629.0,0.0,12494.0
14279.0,0.0,11988.0
14354.0,0.0,11802.0
14340.0,0.0,11803.0
14729.0,0.0,11951.0
15675.0,0.0,12788.0
17263.0,0.0,14132.0
18034.0,0.0,14760.0
17752.0,0.0,15083.0
17332.0,0.0,15266.0
17044.0,0.0,15600.0
16573.0,0.0,15737.0
16365.0,0.0,15904.0
16104.0,0.0,15856.0
15926.0,0.0,15820.0
15639.0,0.0,15689.0
15843.0,0.0,15743.0
16869.0,0.0,16257.0
17629.0,0.0,16627.0
17718.0,0.0,16237.0
17598.0,0.0,15954.0
17190.0,0.0,15173.0
16360.0,0.0,14194.0
15367.0,0.0,13183.0
14753.0,0.0,12529.0
14485.0,0.0,12096.0
14400.0,0.0,11918.0
14454.0,0.0,11887.0
14692.0,0.0,12142.0
15690.0,0.0,12907.0
17290.0,0.0,14509.0
17897.0,0.0,15250.0
17583.0,0.0,15341.0
17252.0,0.0,15672.0
16923.0,0.0,15818.0
16475.0,0.0,15723.0
16221.0,0.0,15698.0
16028.0,0.0,15628.0
15643.0,0.0,15385.0
15517.0,0.0,15254.0
15711.0,0.0,15407.0
16597.0,0.0,16019.0
17045.0,0.0,16574.0
16887.0,0.0,16402.0
16709.0,0.0,16099.0
16153.0,0.0,15616.0
15267.0,0.0,14532.0
14373.0,0.0,13253.0
13727.0,0.0,12892.0
13447.0,0.0,12382.0
13341.0,0.0,12367.0
13330.0,0.0,12357.0
13597.0,0.0,12521.0
14394.0,0.0,13426.0
15955.0,0.0,15050.0
16668.0,0.0,15857.0
16621.0,0.0,15857.0
16606.0,0.0,16055.0
16377.0,0.0,16113.0
16365.0,0.0,16065.0
16224.0,0.0,16000.0
16167.0,0.0,15881.0
16113.0,0.0,15703.0
16134.0,0.0,15664.0
16310.0,0.0,15835.0
17013.0,0.0,16471.0
17321.0,0.0,16796.0
17159.0,0.0,16693.0
16847.0,0.0,16369.0
16369.0,0.0,15890.0
15488.0,0.0,14952.0
14636.0,0.0,14038.0
13823.0,0.0,13305.0
13493.0,0.0,12993.0
13245.0,0.0,12756.0
13201.0,0.0,12824.0
13382.0,0.0,13119.0
14232.0,0.0,14071.0
15727.0,0.0,15761.0
16515.0,0.0,16274.0
16697.0,0.0,15996.0
16765.0,0.0,15962.0
16721.0,0.0,15768.0
16597.0,0.0,15606.0
16468.0,0.0,15519.0
16287.0,0.0,15316.0
16091.0,0.0,14723.0
15888.0,0.0,15201.0
15803.0,0.0,14895.0
16546.0,0.0,15547.0
16877.0,0.0,16177.0
16580.0,0.0,16039.0
16369.0,0.0,15890.0
16227.0,0.0,15669.0
15318.0,0.0,14964.0
14434.0,0.0,14141.0
13655.0,0.0,13503.0
13368.0,0.0,13159.0
13192.0,0.0,12988.0
13118.0,0.0,12987.0
13221.0,0.0,13076.0
13611.0,0.0,13487.0
14192.0,0.0,14160.0
14701.0,0.0,14635.0
15171.0,0.0,15098.0
15406.0,0.0,15074.0
15375.0,0.0,14809.0
15012.0,0.0,14447.0
14598.0,0.0,14083.0
14279.0,0.0,13759.0
13829.0,0.0,13380.0
13780.0,0.0,13214.0
14022.0,0.0,13254.0
14996.0,0.0,14047.0
15634.0,0.0,14579.0
15679.0,0.0,14053.0
15587.0,0.0,14299.0
15399.0,0.0,13974.0
14835.0,0.0,13420.0
14257.0,0.0,12804.0
13754.0,0.0,12252.0
13528.0,0.0,11879.0
13497.0,0.0,11706.0
13572.0,0.0,11707.0
13681.0,0.0,11789.0
14001.0,0.0,12007.0
14490.0,0.0,12452.0
15050.0,0.0,12903.0
15337.0,0.0,13398.0
15186.0,0.0,13408.0
14614.0,0.0,13155.0
14250.0,0.0,13042.0
13986.0,0.0,13009.0
13659.0,0.0,12867.0
13365.0,0.0,12629.0
13241.0,0.0,12620.0
13570.0,0.0,12849.0
14811.0,0.0,13733.0
15629.0,0.0,14397.0
15877.0,0.0,14525.0
15870.0,0.0,14294.0
15649.0,0.0,13901.0
14996.0,0.0,13320.0
14470.0,0.0,12703.0
14126.0,0.0,12306.0
14036.0,0.0,12052.0
14060.0,0.0,12110.0
14252.0,0.0,12202.0
14747.0,0.0,12557.0
15767.0,0.0,13638.0
17495.0,0.0,15465.0
18161.0,0.0,16248.0
17962.0,0.0,16261.0
17580.0,0.0,16199.0
17167.0,0.0,16248.0
16659.0,0.0,16035.0
16276.0,0.0,15818.0
15959.0,0.0,15715.0
15681.0,0.0,15516.0
15497.0,0.0,15287.0
15723.0,0.0,15491.0
16714.0,0.0,16490.0
17269.0,0.0,17380.0
17344.0,0.0,17450.0
17159.0,0.0,17306.0
16677.0,0.0,16945.0
15726.0,0.0,16027.0
14877.0,0.0,15170.0
14221.0,0.0,14629.0
13842.0,0.0,14279.0
13705.0,0.0,14354.0
13668.0,0.0,14340.0
13992.0,0.0,14729.0
14773.0,0.0,15675.0
16390.0,0.0,17263.0
17175.0,0.0,18034.0
17039.0,0.0,17752.0
16959.0,0.0,17332.0
16830.0,0.0,17044.0
16452.0,0.0,16573.0
16347.0,0.0,16365.0
16168.0,0.0,16104.0
15926.0,0.0,15926.0
15732.0,0.0,15639.0
16016.0,0.0,15843.0
16783.0,0.0,16869.0
17161.0,0.0,17629.0
16963.0,0.0,17718.0
16707.0,0.0,17598.0
16130.0,0.0,17190.0
15351.0,0.0,16360.0
14269.0,0.0,15367.0
13547.0,0.0,14753.0
13224.0,0.0,14485.0
13090.0,0.0,14400.0
13047.0,0.0,14454.0
13301.0,0.0,14692.0
14090.0,0.0,15690.0
15790.0,0.0,17290.0
16594.0,0.0,17897.0
16440.0,0.0,17583.0
16345.0,0.0,17252.0
16251.0,0.0,16923.0
16072.0,0.0,16475.0
15924.0,0.0,16221.0
15832.0,0.0,16028.0
15697.0,0.0,15643.0
15714.0,0.0,15517.0
16072.0,0.0,15711.0
16773.0,0.0,16597.0
16899.0,0.0,17045.0
16782.0,0.0,16887.0
16479.0,0.0,16709.0
15967.0,0.0,16153.0
14929.0,0.0,15267.0
13910.0,0.0,14373.0
13181.0,0.0,13727.0
12655.0,0.0,13447.0
12660.0,0.0,13341.0
12555.0,0.0,13330.0
12811.0,0.0,13597.0
13625.0,0.0,14394.0
15270.0,0.0,15955.0
16160.0,0.0,16668.0
16119.0,0.0,16621.0
16052.0,0.0,16606.0
16219.0,0.0,16377.0
16074.0,0.0,16365.0
16003.0,0.0,16224.0
15873.0,0.0,16167.0
15771.0,0.0,16113.0
15650.0,0.0,16134.0
15839.0,0.0,16310.0
16542.0,0.0,17013.0
16822.0,0.0,17321.0
16630.0,0.0,17159.0
16303.0,0.0,16847.0
15802.0,0.0,16369.0
14799.0,0.0,15488.0
13771.0,0.0,14636.0
13089.0,0.0,13823.0
12652.0,0.0,13493.0
12381.0,0.0,13245.0
12318.0,0.0,13201.0
12559.0,0.0,13382.0
13303.0,0.0,14232.0
14939.0,0.0,15727.0
15854.0,0.0,16515.0
15842.0,0.0,16697.0
15958.0,0.0,16765.0
15965.0,0.0,16721.0
15806.0,0.0,16597.0
15712.0,0.0,16468.0
15628.0,0.0,16287.0
15444.0,0.0,16091.0
15192.0,0.0,15888.0
15341.0,0.0,15803.0
15931.0,0.0,16546.0
15856.0,0.0,16877.0
15540.0,0.0,16580.0
15252.0,0.0,16369.0
14898.0,0.0,16227.0
14124.0,0.0,15318.0
13167.0,0.0,14434.0
12409.0,0.0,13655.0
11868.0,0.0,13368.0
11606.0,0.0,13192.0
11585.0,0.0,13118.0
11604.0,0.0,13221.0
11901.0,0.0,13611.0
12397.0,0.0,14192.0
13130.0,0.0,14701.0
13816.0,0.0,15171.0
14252.0,0.0,15406.0
14419.0,0.0,15375.0
14392.0,0.0,15012.0
14137.0,0.0,14598.0
13920.0,0.0,14279.0
13714.0,0.0,13829.0
13581.0,0.0,13780.0
13854.0,0.0,14022.0
14598.0,0.0,14996.0
14640.0,0.0,15634.0
14316.0,0.0,15679.0
14143.0,0.0,15587.0
13759.0,0.0,15399.0
13159.0,0.0,14835.0
12471.0,0.0,14257.0
11839.0,0.0,13754.0
11343.0,0.0,13528.0
11095.0,0.0,13497.0
11053.0,0.0,13572.0
10998.0,0.0,13681.0
11306.0,0.0,14001.0
11666.0,0.0,14490.0
12352.0,0.0,15050.0
12989.0,0.0,15337.0
13427.0,0.0,15186.0
13411.0,0.0,14614.0
13399.0,0.0,14250.0
13409.0,0.0,13986.0
13394.0,0.0,13659.0
13183.0,0.0,13365.0
13186.0,0.0,13241.0
13502.0,0.0,13570.0
14467.0,0.0,14811.0
14931.0,0.0,15629.0
14937.0,0.0,15877.0
14814.0,0.0,15870.0
14490.0,0.0,15649.0
13848.0,0.0,14996.0
13160.0,0.0,14470.0
12645.0,0.0,14126.0
12352.0,0.0,14036.0
12189.0,0.0,14060.0
12212.0,0.0,14252.0
12530.0,0.0,14747.0
13369.0,0.0,15767.0
14984.0,0.0,17495.0
15915.0,0.0,18161.0
15966.0,0.0,17962.0
16017.0,0.0,17580.0
16015.0,0.0,17167.0
15776.0,0.0,16659.0
15676.0,0.0,16276.0
15523.0,0.0,15959.0
15226.0,0.0,15681.0
15140.0,0.0,15497.0
15380.0,0.0,15723.0
16321.0,0.0,16714.0
16726.0,0.0,17269.0
16604.0,0.0,17344.0
16360.0,0.0,17159.0
15855.0,0.0,16677.0
14902.0,0.0,15726.0
13871.0,0.0,14877.0
13158.0,0.0,14221.0
12767.0,0.0,13842.0
12539.0,0.0,13705.0
12462.0,0.0,13668.0
12655.0,0.0,13992.0
13484.0,0.0,14773.0
15037.0,0.0,16390.0
15885.0,0.0,17175.0
15803.0,0.0,17039.0
15860.0,0.0,16959.0
15942.0,0.0,16830.0
15784.0,0.0,16452.0
15615.0,0.0,16347.0
15500.0,0.0,16168.0
15257.0,0.0,15926.0
15161.0,0.0,15732.0
15357.0,0.0,16016.0
16153.0,0.0,16783.0
16388.0,0.0,17161.0
16224.0,0.0,16963.0
15980.0,0.0,16707.0
15497.0,0.0,16130.0
14650.0,0.0,15351.0
13661.0,0.0,14269.0
12829.0,0.0,13547.0
12420.0,0.0,13224.0
12192.0,0.0,13090.0
12146.0,0.0,13047.0
12349.0,0.0,13301.0
13180.0,0.0,14090.0
14564.0,0.0,15790.0
15665.0,0.0,16594.0
15943.0,0.0,16440.0
16226.0,0.0,16345.0
16332.0,0.0,16251.0
16350.0,0.0,16072.0
16202.0,0.0,15924.0
16062.0,0.0,15832.0
15836.0,0.0,15697.0
15663.0,0.0,15714.0
15679.0,0.0,16072.0
16202.0,0.0,16773.0
16360.0,0.0,16899.0
16068.0,0.0,16782.0
15811.0,0.0,16479.0
15325.0,0.0,15967.0
14345.0,0.0,14929.0
13165.0,0.0,13910.0
12244.0,0.0,13181.0
11750.0,0.0,12655.0
11480.0,0.0,12660.0
11438.0,0.0,12555.0
11427.0,0.0,12811.0
11657.0,0.0,13625.0
12183.0,0.0,15270.0
12850.0,0.0,16160.0
13747.0,0.0,16119.0
14652.0,0.0,16052.0
15072.0,0.0,16219.0
14980.0,0.0,16074.0
14262.0,0.0,16003.0
13472.0,0.0,15873.0
13036.0,0.0,15771.0
12847.0,0.0,15650.0
12962.0,0.0,15839.0
13618.0,0.0,16542.0
14104.0,0.0,16822.0
14314.0,0.0,16630.0
14500.0,0.0,16303.0
14583.0,0.0,15802.0
14279.0,0.0,14799.0
13784.0,0.0,13771.0
13332.0,0.0,13089.0
13123.0,0.0,12652.0
13091.0,0.0,12381.0
13156.0,0.0,12318.0
13402.0,0.0,12559.0
13919.0,0.0,13303.0
14563.0,0.0,14939.0
15072.0,0.0,15854.0
15427.0,0.0,15842.0
15493.0,0.0,15958.0
15247.0,0.0,15965.0
14915.0,0.0,15806.0
14691.0,0.0,15712.0
14366.0,0.0,15628.0
14027.0,0.0,15444.0
13989.0,0.0,15192.0
14218.0,0.0,15341.0
15132.0,0.0,15931.0
15465.0,0.0,15856.0
15375.0,0.0,15540.0
15231.0,0.0,15252.0
15008.0,0.0,14898.0
14445.0,0.0,14124.0
13781.0,0.0,13167.0
13163.0,0.0,12409.0
12878.0,0.0,11868.0
12648.0,0.0,11606.0
12607.0,0.0,11585.0
12859.0,0.0,11604.0
13113.0,0.0,11901.0
13717.0,0.0,12397.0
14321.0,0.0,13130.0
14807.0,0.0,13816.0
15000.0,0.0,14252.0
14857.0,0.0,14419.0
14443.0,0.0,14392.0
